tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-580,Australian Open,Hard,128,G,20190114,158,211941,,WC,Zoe Hives,U,,AUS,22.2231348392,201318,,,Bethanie Mattek Sands,R,168,USA,33.8124572211,6-1 6-2,3,R128,61,1,3,59,29,23,18,8,5,5,0,1,44,29,16,5,7,4,8,225,260,348,111
2019-580,Australian Open,Hard,128,G,20190114,159,201614,19,,Caroline Garcia,R,177,FRA,25.2457221081,211316,,Q,Jessika Ponchet,U,,FRA,22.2997946612,6-2 6-3,3,R128,77,7,0,46,32,23,9,9,3,4,5,4,66,35,24,8,8,4,9,19,2660,250,222
2019-580,Australian Open,Hard,128,G,20190114,160,202499,29,,Donna Vekic,R,179,CRO,22.546201232,201540,,,Kristina Mladenovic,R,184,FRA,25.6700889802,6-2 6-4,3,R128,75,4,6,59,36,29,7,9,2,4,0,6,53,26,14,10,9,3,8,29,1580,45,1155
2019-580,Australian Open,Hard,128,G,20190114,161,214040,,WC,Kimberly Birrell,U,1.7,AUS,20.7118412047,211651,,Q,Paula Badosa,R,180,ESP,21.1635865845,6-4 6-2,3,R128,81,3,4,69,44,31,11,9,6,7,6,8,61,30,21,10,9,2,6,240,236,141,428
2019-580,Australian Open,Hard,128,G,20190114,162,206242,,Q,Beatriz Haddad Maia,L,185,BRA,22.6255989049,211095,,,Bernarda Pera,L,,USA,24.1149897331,6-3 5-7 6-4,3,R128,142,4,2,86,50,42,21,16,7,9,2,9,113,79,49,17,15,13,16,195,299,68,829
2019-580,Australian Open,Hard,128,G,20190114,163,201493,2,,Angelique Kerber,L,173,GER,30.9897330595,201555,,,Polona Hercog,R,182,SLO,27.9835728953,6-2 6-2,3,R128,72,1,5,60,39,27,13,8,4,4,3,4,54,30,19,8,8,1,5,2,5505,92,657
2019-580,Australian Open,Hard,128,G,20190114,164,201594,1,,Simona Halep,R,168,ROU,27.2991101985,213550,,,Sofia Kenin,R,170,USA,20.167008898,6-3 6-7(5) 6-4,3,R64,151,9,1,89,56,42,18,16,2,4,1,2,129,91,53,21,15,9,14,1,6642,37,1259
2019-580,Australian Open,Hard,128,G,20190114,165,200748,,,Venus Williams,R,185,USA,38.5763175907,201427,,,Alize Cornet,R,173,FRA,28.977412731,6-3 4-6 6-0,3,R64,138,2,4,105,65,45,17,13,10,13,0,4,84,57,30,12,12,6,12,36,1265,46,1140
2019-580,Australian Open,Hard,128,G,20190114,166,215035,,,Dayana Yastremska,R,175,UKR,18.6666666667,201521,23,,Carla Suarez Navarro,R,162,ESP,30.3627652293,6-3 3-6 6-1,3,R64,93,4,4,82,60,39,13,13,5,7,3,3,79,49,30,14,12,2,6,57,1009,23,2153
2019-580,Australian Open,Hard,128,G,20190114,167,200033,16,,Serena Williams,R,175,USA,37.3004791239,202446,,,Eugenie Bouchard,R,178,CAN,24.8843258042,6-2 6-2,3,R64,70,2,1,45,26,21,8,8,1,3,1,4,56,37,16,6,8,7,13,16,2976,79,751
2019-580,Australian Open,Hard,128,G,20190114,168,201490,,,Timea Bacsinszky,R,170,SUI,29.6016427105,212001,,Q,Natalia Vikhlyantseva,R,,RUS,21.9082819986,6-2 7-5,3,R64,95,5,0,56,38,31,9,10,5,6,2,4,67,42,25,11,10,7,11,145,406,134,448
2019-580,Australian Open,Hard,128,G,20190114,169,202469,18,,Garbine Muguruza,R,182,ESP,25.2676249144,202427,,,Johanna Konta,R,180,GBR,27.6632443532,6-4 6-7(3) 7-5,3,R64,162,9,0,114,82,59,21,17,2,2,6,0,105,80,58,16,17,3,5,18,2865,38,1255
2019-580,Australian Open,Hard,128,G,20190114,170,202429,27,,Camila Giorgi,R,168,ITA,27.0417522245,216347,,Q,Iga Swiatek,R,176,POL,17.6235455168,6-2 6-0,3,R64,59,2,2,36,22,17,8,7,0,1,4,6,60,31,15,10,7,5,11,28,1645,177,326
2019-580,Australian Open,Hard,128,G,20190114,171,201662,7,,Karolina Pliskova,R,184,CZE,26.81724846,201483,,,Madison Brengle,R,,USA,28.7830253251,4-6 6-1 6-0,3,R64,98,7,0,79,53,41,11,12,3,5,0,1,63,48,23,7,11,1,7,8,4750,88,676
2019-580,Australian Open,Hard,128,G,20190114,172,211768,4,,Naomi Osaka,R,180,JPN,21.2457221081,214461,,,Tamara Zidansek,R,168,SLO,21.0513347023,6-2 6-4,3,R64,64,6,1,50,33,26,8,9,3,5,2,2,59,38,17,11,9,8,13,4,5270,78,752
2019-580,Australian Open,Hard,128,G,20190114,173,201444,28,,Su Wei Hsieh,R,169,TPE,33.0266940452,201696,,,Laura Siegemund,R,168,GER,30.8637919233,6-3 6-4,3,R64,93,1,1,66,47,32,9,10,8,10,2,2,68,51,30,4,9,7,11,27,1680,110,536
2019-580,Australian Open,Hard,128,G,20190114,174,202492,21,,Qiang Wang,R,172,CHN,27.0006844627,202434,,,Aleksandra Krunic,R,163,SRB,25.8343600274,6-2 6-3,3,R64,58,2,1,44,28,26,10,9,0,0,0,0,51,30,18,10,8,4,7,21,2485,61,915
2019-580,Australian Open,Hard,128,G,20190114,175,201545,13,,Anastasija Sevastova,R,169,LAT,28.7556468172,215370,,Q,Bianca Andreescu,R,170,CAN,18.5790554415,6-3 3-6 6-2,3,R64,134,3,0,95,65,42,14,13,8,11,5,2,89,58,32,16,13,10,15,12,3160,106,571
2019-580,Australian Open,Hard,128,G,20190114,176,210722,12,,Elise Mertens,R,179,BEL,23.1594798084,202506,,,Margarita Gasparyan,R,183,RUS,24.3696098563,6-1 7-5,3,R64,91,2,4,52,33,26,8,10,5,7,6,1,75,51,24,11,9,7,13,14,2985,91,662
2019-580,Australian Open,Hard,128,G,20190114,177,201619,17,,Madison Keys,R,178,USA,23.9069130732,215713,,,Anastasia Potapova,R,175,RUS,17.7932922656,6-3 6-4,3,R64,81,8,0,71,46,36,7,10,6,8,5,6,70,40,25,10,9,4,8,17,2976,89,674
2019-580,Australian Open,Hard,128,G,20190114,178,201533,,,Shuai Zhang,R,177,CHN,29.9794661191,201697,,,Kristyna Pliskova,L,184,CZE,26.81724846,6-3 7-5,3,R64,93,2,0,63,44,34,9,11,1,2,5,4,79,44,30,14,10,3,6,42,1190,101,613
2019-580,Australian Open,Hard,128,G,20190114,179,202494,6,,Elina Svitolina,R,174,UKR,24.3394934976,214149,,,Viktoria Kuzmova,R,,SVK,20.6789869952,6-4 6-1,3,R64,67,8,1,55,35,26,15,9,3,3,1,5,53,29,18,11,8,3,6,7,4940,48,1119
2019-580,Australian Open,Hard,128,G,20190114,180,201520,8,,Petra Kvitova,L,183,CZE,28.8542094456,201593,,,Irina Camelia Begu,R,181,ROU,28.386036961,6-1 6-3,3,R64,69,3,5,57,34,25,10,8,3,4,1,4,44,25,13,7,8,0,5,6,5000,70,822
2019-580,Australian Open,Hard,128,G,20190114,181,202505,,,Belinda Bencic,R,175,SUI,21.8480492813,201709,,,Yulia Putintseva,R,163,KAZ,24.0191649555,7-5 4-6 6-2,3,R64,165,3,0,93,62,34,16,15,5,11,4,3,120,86,52,6,15,13,21,49,1106,39,1233
2019-580,Australian Open,Hard,128,G,20190114,182,216153,,,Amanda Anisimova,R,180,USA,17.3716632444,201615,24,,Lesia Tsurenko,R,174,UKR,29.6262833676,6-0 6-2,3,R64,54,2,2,56,41,26,8,7,4,5,0,3,41,27,11,4,7,4,10,87,695,24,1896
2019-580,Australian Open,Hard,128,G,20190114,183,214544,11,,Aryna Sabalenka,R,182,BLR,20.6954140999,211107,,,Katie Boulter,R,180,GBR,22.4531143053,6-3 6-4,3,R64,73,7,1,58,39,31,10,10,0,1,5,3,63,39,25,9,9,5,8,11,3365,97,628
2019-580,Australian Open,Hard,128,G,20190114,184,202458,15,,Ashleigh Barty,R,166,AUS,22.7241615332,206374,,,Yafan Wang,R,1.7,CHN,24.7091033539,6-2 6-3,3,R64,65,7,0,46,28,23,11,9,2,3,0,1,56,39,17,11,8,6,10,15,2985,65,887
2019-580,Australian Open,Hard,128,G,20190114,185,206289,,,Maria Sakkari,R,172,GRE,23.4743326489,206292,,Q,Astra Sharma,R,,AUS,23.3429158111,6-1 6-4,3,R64,65,5,2,47,35,28,5,9,1,2,2,4,55,34,20,6,8,3,7,43,1164,232,249
2019-580,Australian Open,Hard,128,G,20190114,186,201345,30,,Maria Sharapova,R,188,RUS,31.7399041752,202490,,,Rebecca Peterson,R,173,SWE,23.4414784394,6-2 6-1,3,R64,71,1,2,45,29,20,12,8,0,0,0,1,48,39,17,3,7,2,7,30,1552,64,900
2019-580,Australian Open,Hard,128,G,20190114,187,201496,3,,Caroline Wozniacki,R,177,DEN,28.5119780972,201596,,,Johanna Larsson,R,174,SWE,30.4093086927,6-1 6-3,3,R64,66,3,0,49,37,26,11,8,2,2,1,2,55,34,19,7,8,6,10,3,5436,77,768
2019-580,Australian Open,Hard,128,G,20190114,188,201585,5,,Sloane Stephens,R,170,USA,25.8206707734,201693,,,Timea Babos,R,179,HUN,25.6810403833,6-3 6-1,3,R64,95,0,0,61,45,27,12,8,2,3,3,5,73,44,28,6,8,18,23,5,5077,66,886
2019-580,Australian Open,Hard,128,G,20190114,189,201549,31,,Petra Martic,R,181,CRO,27.9863107461,214954,,,Marketa Vondrousova,L,173,CZE,19.5482546201,6-4 7-5,3,R64,92,1,0,66,42,25,13,11,4,8,3,4,69,43,21,11,11,3,9,32,1465,72,806
2019-580,Australian Open,Hard,128,G,20190114,190,205925,,,Aliaksandra Sasnovich,R,174,BLR,24.8158795346,204426,20,,Anett Kontaveit,R,174,EST,23.0581793292,6-3 6-3,3,R64,81,4,5,66,43,31,11,9,9,10,3,2,56,33,24,5,9,2,6,31,1513,20,2525
2019-580,Australian Open,Hard,128,G,20190114,191,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,27.5345653662,202428,9,,Kiki Bertens,R,182,NED,27.0965092402,3-6 6-3 6-3,3,R64,108,2,5,80,43,30,19,14,1,4,7,4,75,49,31,14,13,2,7,44,1160,9,4490
2019-580,Australian Open,Hard,128,G,20190114,192,203389,,,Danielle Rose Collins,R,178,USA,25.0869267625,203500,,,Sachia Vickery,R,162,USA,23.6796714579,6-3 7-5,3,R64,72,8,2,67,44,32,11,11,1,3,2,1,52,33,22,8,10,2,6,35,1322,123,483
2019-580,Australian Open,Hard,128,G,20190114,193,201614,19,,Caroline Garcia,R,177,FRA,25.2457221081,211941,,WC,Zoe Hives,U,,AUS,22.2231348392,6-3 6-3,3,R64,65,5,1,50,37,28,6,9,0,1,2,1,52,31,21,8,9,4,8,19,2660,225,260
2019-580,Australian Open,Hard,128,G,20190114,194,214040,,WC,Kimberly Birrell,U,1.7,AUS,20.7118412047,202499,29,,Donna Vekic,R,179,CRO,22.546201232,6-4 4-6 6-1,3,R64,115,7,6,98,72,51,9,14,8,11,12,7,76,52,33,10,13,7,12,240,236,29,1580
2019-580,Australian Open,Hard,128,G,20190114,195,201493,2,,Angelique Kerber,L,173,GER,30.9897330595,206242,,Q,Beatriz Haddad Maia,L,185,BRA,22.6255989049,6-2 6-3,3,R64,81,6,1,47,28,24,13,9,1,1,1,5,79,59,35,8,8,10,13,2,5505,195,299
2019-580,Australian Open,Hard,128,G,20190114,196,201594,1,,Simona Halep,R,168,ROU,27.2991101985,200748,,,Venus Williams,R,185,USA,38.5763175907,6-2 6-3,3,R32,77,2,2,52,36,24,10,9,5,6,5,4,64,38,22,8,8,5,10,1,6642,36,1265
2019-580,Australian Open,Hard,128,G,20190114,197,200033,16,,Serena Williams,R,175,USA,37.3004791239,215035,,,Dayana Yastremska,R,175,UKR,18.6666666667,6-2 6-1,3,R32,67,8,1,38,26,22,6,8,0,0,2,8,60,26,16,12,7,7,12,16,2976,57,1009
2019-580,Australian Open,Hard,128,G,20190114,198,202469,18,,Garbine Muguruza,R,182,ESP,25.2676249144,201490,,,Timea Bacsinszky,R,170,SUI,29.6016427105,7-6(5) 6-2,3,R32,114,1,2,75,45,31,13,10,4,7,3,3,80,47,31,9,10,4,9,18,2865,145,406
2019-580,Australian Open,Hard,128,G,20190114,199,201662,7,,Karolina Pliskova,R,184,CZE,26.81724846,202429,27,,Camila Giorgi,R,168,ITA,27.0417522245,6-4 3-6 6-2,3,R32,131,9,1,74,55,35,13,14,0,3,3,8,111,64,41,21,13,11,16,8,4750,28,1645
2019-580,Australian Open,Hard,128,G,20190114,200,211768,4,,Naomi Osaka,R,180,JPN,21.2457221081,201444,28,,Su Wei Hsieh,R,169,TPE,33.0266940452,5-7 6-4 6-1,3,R32,117,8,1,101,62,39,20,15,11,15,0,6,90,66,39,8,14,4,11,4,5270,27,1680
2019-580,Australian Open,Hard,128,G,20190114,201,201545,13,,Anastasija Sevastova,R,169,LAT,28.7556468172,202492,21,,Qiang Wang,R,172,CHN,27.0006844627,6-3 6-3,3,R32,76,2,0,49,29,24,11,9,0,1,4,0,73,47,29,9,9,8,12,12,3160,21,2485
2019-580,Australian Open,Hard,128,G,20190114,202,201619,17,,Madison Keys,R,178,USA,23.9069130732,210722,12,,Elise Mertens,R,179,BEL,23.1594798084,6-3 6-2,3,R32,73,6,3,77,50,33,15,9,7,8,0,2,52,33,21,6,8,3,7,17,2976,14,2985
2019-580,Australian Open,Hard,128,G,20190114,203,202494,6,,Elina Svitolina,R,174,UKR,24.3394934976,201533,,,Shuai Zhang,R,177,CHN,29.9794661191,4-6 6-4 7-5,3,R32,175,7,2,102,64,40,19,16,6,11,1,2,118,88,51,15,16,9,15,7,4940,42,1190
2019-580,Australian Open,Hard,128,G,20190114,204,201520,8,,Petra Kvitova,L,183,CZE,28.8542094456,202505,,,Belinda Bencic,R,175,SUI,21.8480492813,6-1 6-4,3,R32,68,7,1,49,35,30,9,9,2,2,3,2,58,38,26,6,8,3,6,6,5000,49,1106
2019-580,Australian Open,Hard,128,G,20190114,205,216153,,,Amanda Anisimova,R,180,USA,17.3716632444,214544,11,,Aryna Sabalenka,R,182,BLR,20.6954140999,6-3 6-2,3,R32,65,4,1,52,35,28,9,9,1,1,3,4,57,39,24,6,8,7,11,87,695,11,3365
2019-580,Australian Open,Hard,128,G,20190114,206,202458,15,,Ashleigh Barty,R,166,AUS,22.7241615332,206289,,,Maria Sakkari,R,172,GRE,23.4743326489,7-5 6-1,3,R32,82,13,0,57,39,30,10,10,2,3,2,2,64,40,23,10,9,6,10,15,2985,43,1164
2019-580,Australian Open,Hard,128,G,20190114,207,201345,30,,Maria Sharapova,R,188,RUS,31.7399041752,201496,3,,Caroline Wozniacki,R,177,DEN,28.5119780972,6-4 4-6 6-3,3,R32,144,5,7,76,47,35,17,15,2,5,5,3,102,65,45,13,14,7,12,30,1552,3,5436
2019-580,Australian Open,Hard,128,G,20190114,208,201585,5,,Sloane Stephens,R,170,USA,25.8206707734,201549,31,,Petra Martic,R,181,CRO,27.9863107461,7-6(6) 7-6(5),3,R32,120,3,0,86,67,44,8,12,3,6,1,0,75,54,37,9,12,1,4,5,5077,32,1465
2019-580,Australian Open,Hard,128,G,20190114,209,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,27.5345653662,205925,,,Aliaksandra Sasnovich,R,174,BLR,24.8158795346,6-0 6-3,3,R32,60,2,2,47,30,23,11,8,1,1,4,2,43,25,16,4,7,5,9,44,1160,31,1513
2019-580,Australian Open,Hard,128,G,20190114,210,203389,,,Danielle Rose Collins,R,178,USA,25.0869267625,201614,19,,Caroline Garcia,R,177,FRA,25.2457221081,6-3 6-2,3,R32,63,2,2,46,26,21,12,9,1,2,3,1,44,33,16,6,8,1,5,35,1322,19,2660
2019-580,Australian Open,Hard,128,G,20190114,211,201493,2,,Angelique Kerber,L,173,GER,30.9897330595,214040,,WC,Kimberly Birrell,U,1.7,AUS,20.7118412047,6-1 6-0,3,R32,58,2,2,38,23,18,11,7,0,0,1,3,46,26,13,5,6,5,10,2,5505,240,236
2019-580,Australian Open,Hard,128,G,20190114,212,200033,16,,Serena Williams,R,175,USA,37.3004791239,201594,1,,Simona Halep,R,168,ROU,27.2991101985,6-1 4-6 6-4,3,R16,107,9,2,89,53,41,15,14,4,7,2,2,74,48,36,8,13,5,10,16,2976,1,6642
2019-580,Australian Open,Hard,128,G,20190114,213,201662,7,,Karolina Pliskova,R,184,CZE,26.81724846,202469,18,,Garbine Muguruza,R,182,ESP,25.2676249144,6-3 6-1,3,R16,60,5,0,36,28,23,6,8,0,1,1,0,51,34,17,5,8,2,7,8,4750,18,2865
2019-580,Australian Open,Hard,128,G,20190114,214,211768,4,,Naomi Osaka,R,180,JPN,21.2457221081,201545,13,,Anastasija Sevastova,R,169,LAT,28.7556468172,4-6 6-3 6-4,3,R16,107,7,1,104,67,47,19,15,8,10,4,0,84,54,34,17,14,1,4,4,5270,12,3160
2019-580,Australian Open,Hard,128,G,20190114,215,202494,6,,Elina Svitolina,R,174,UKR,24.3394934976,201619,17,,Madison Keys,R,178,USA,23.9069130732,6-2 1-6 6-1,3,R16,96,3,4,84,53,37,12,11,5,7,3,1,64,43,26,11,11,1,5,7,4940,17,2976
2019-580,Australian Open,Hard,128,G,20190114,216,201520,8,,Petra Kvitova,L,183,CZE,28.8542094456,216153,,,Amanda Anisimova,R,180,USA,17.3716632444,6-2 6-1,3,R16,59,1,1,35,30,25,3,8,0,0,0,6,62,33,21,8,7,6,11,6,5000,87,695
2019-580,Australian Open,Hard,128,G,20190114,217,202458,15,,Ashleigh Barty,R,166,AUS,22.7241615332,201345,30,,Maria Sharapova,R,188,RUS,31.7399041752,4-6 6-1 6-4,3,R16,142,6,4,88,53,36,21,14,6,8,2,10,89,57,36,13,13,6,10,15,2985,30,1552
2019-580,Australian Open,Hard,128,G,20190114,218,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,27.5345653662,201585,5,,Sloane Stephens,R,170,USA,25.8206707734,6-7(3) 6-3 6-3,3,R16,152,1,3,110,79,50,13,15,9,13,1,0,111,78,44,16,15,16,23,44,1160,5,5077
2019-580,Australian Open,Hard,128,G,20190114,219,203389,,,Danielle Rose Collins,R,178,USA,25.0869267625,201493,2,,Angelique Kerber,L,173,GER,30.9897330595,6-0 6-2,3,R16,56,2,1,46,26,17,13,7,1,2,0,5,37,23,6,5,7,1,7,35,1322,2,5505
2019-580,Australian Open,Hard,128,G,20190114,220,201662,7,,Karolina Pliskova,R,184,CZE,26.81724846,200033,16,,Serena Williams,R,175,USA,37.3004791239,6-4 4-6 7-5,3,QF,130,9,0,98,77,52,8,16,4,8,12,4,99,64,41,16,16,6,11,8,4750,16,2976
2019-580,Australian Open,Hard,128,G,20190114,221,211768,4,,Naomi Osaka,R,180,JPN,21.2457221081,202494,6,,Elina Svitolina,R,174,UKR,24.3394934976,6-4 6-1,3,QF,72,8,0,54,33,21,11,9,2,4,1,3,52,30,18,6,8,8,13,4,5270,7,4940
2019-580,Australian Open,Hard,128,G,20190114,222,201520,8,,Petra Kvitova,L,183,CZE,28.8542094456,202458,15,,Ashleigh Barty,R,166,AUS,22.7241615332,6-1 6-4,3,QF,68,3,2,63,43,32,10,9,3,3,2,1,45,35,19,6,8,2,5,6,5000,15,2985
2019-580,Australian Open,Hard,128,G,20190114,223,203389,,,Danielle Rose Collins,R,178,USA,25.0869267625,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,27.5345653662,2-6 7-5 6-1,3,QF,136,6,1,78,47,36,13,14,3,7,6,6,113,73,47,15,13,10,15,35,1322,44,1160
2019-580,Australian Open,Hard,128,G,20190114,224,211768,4,,Naomi Osaka,R,180,JPN,21.2457221081,201662,7,,Karolina Pliskova,R,184,CZE,26.81724846,6-2 4-6 6-4,3,SF,113,15,3,92,53,43,16,14,6,8,3,4,89,64,44,8,14,7,11,4,5270,8,4750
2019-580,Australian Open,Hard,128,G,20190114,225,201520,8,,Petra Kvitova,L,183,CZE,28.8542094456,203389,,,Danielle Rose Collins,R,178,USA,25.0869267625,7-6(2) 6-0,3,SF,94,4,4,60,36,27,13,9,1,2,2,4,62,27,18,16,9,6,10,6,5000,35,1322
2019-580,Australian Open,Hard,128,G,20190114,226,211768,4,,Naomi Osaka,R,180,JPN,21.2457221081,201520,8,,Petra Kvitova,L,183,CZE,28.8542094456,7-6(2) 5-7 6-4,3,F,147,9,4,110,68,52,19,17,7,10,5,4,118,75,53,20,17,11,14,4,5270,6,5000
2019-W-FC-2019-G1-AM-A-M-COL-ECU-01,Fed Cup G1 RR: COL vs ECU,Clay,2,D,20190208,1,215785,,,Maria Camila Osorio Serrano,R,162,COL,17.1307323751,221242,,,Mell Elizabeth Reasco Gonzalez,L,,ECU,16.5475701574,6-3 5-7 6-3,3,RR,120,0,11,117,73,47,21,15,11,15,0,5,95,66,37,14,15,5,11,432,70,,
2019-W-FC-2019-G1-AM-A-M-COL-ECU-01,Fed Cup G1 RR: COL vs ECU,Clay,2,D,20190208,2,211122,,,Charlotte Roemer,R,1.71,ECU,25.0841889117,215306,,,Emiliana Arango,R,,COL,18.1957563313,7-6(5) 6-2,3,RR,100,0,1,73,64,37,5,10,6,9,0,5,79,54,26,11,10,7,12,,,406,80
2019-W-FC-2019-G1-AM-A-M-MEX-COL-01,Fed Cup G1 RR: MEX vs COL,Clay,2,D,20190206,1,215785,,,Maria Camila Osorio Serrano,R,162,COL,17.1252566735,211874,,,Victoria Rodriguez,U,1.7,MEX,23.794661191,6-3 6-4,3,RR,81,0,7,84,44,28,19,10,8,11,1,2,44,32,18,5,9,4,9,432,70,303,152
2019-W-FC-2019-G1-AM-A-M-MEX-COL-01,Fed Cup G1 RR: MEX vs COL,Clay,2,D,20190206,2,213887,,,Renata Zarazua,R,,MEX,21.3524982888,215306,,,Emiliana Arango,R,,COL,18.1902806297,6-4 6-1,3,RR,76,0,2,52,35,23,11,9,0,1,1,4,60,36,21,8,8,6,10,241,234,406,80
2019-W-FC-2019-G1-AM-A-M-MEX-ECU-01,Fed Cup G1 RR: MEX vs ECU,Clay,2,D,20190207,1,205892,,,Giuliana Olmos,R,170,MEX,25.9301848049,221242,,,Mell Elizabeth Reasco Gonzalez,L,,ECU,16.5448323066,5-7 6-2 7-6(6),3,RR,155,2,5,129,85,56,19,16,13,19,0,8,113,77,47,14,16,6,13,366,104,,
2019-W-FC-2019-G1-AM-A-M-MEX-ECU-01,Fed Cup G1 RR: MEX vs ECU,Clay,2,D,20190207,2,213887,,,Renata Zarazua,R,,MEX,21.3552361396,211122,,,Charlotte Roemer,R,1.71,ECU,25.0814510609,6-4 7-5,3,RR,94,0,0,60,51,29,6,11,2,6,0,2,74,58,28,7,11,9,15,241,234,,
2019-W-FC-2019-G1-AM-A-M-PAR-COL-01,Fed Cup G1 RR: PAR vs COL,Clay,2,D,20190207,1,215785,,,Maria Camila Osorio Serrano,R,162,COL,17.1279945243,206329,,,Montserrat Gonzalez,R,1.7,PAR,24.605065024,6-3 6-4,3,RR,77,0,3,59,35,23,11,10,3,6,1,3,53,30,15,9,9,6,11,432,70,437,69
2019-W-FC-2019-G1-AM-A-M-PAR-COL-01,Fed Cup G1 RR: PAR vs COL,Clay,2,D,20190207,2,202705,,,Veronica Cepede Royg,R,163,PAR,27.0472279261,215306,,,Emiliana Arango,R,,COL,18.1930184805,6-3 6-2,3,RR,76,0,3,63,39,28,13,9,3,4,1,3,49,28,14,10,8,4,8,149,393,406,80
2019-W-FC-2019-G1-AM-A-M-PAR-ECU-01,Fed Cup G1 RR: PAR vs ECU,Clay,2,D,20190206,1,206329,,,Montserrat Gonzalez,R,1.7,PAR,24.6023271732,221242,,,Mell Elizabeth Reasco Gonzalez,L,,ECU,16.5420944559,7-5 6-3,3,RR,83,0,3,62,43,25,8,11,3,7,0,11,73,38,23,11,10,7,14,437,69,,
2019-W-FC-2019-G1-AM-A-M-PAR-ECU-01,Fed Cup G1 RR: PAR vs ECU,Clay,2,D,20190206,2,202705,,,Veronica Cepede Royg,R,163,PAR,27.0444900753,211122,,,Charlotte Roemer,R,1.71,ECU,25.0787132101,7-6(2) 6-2,3,RR,109,0,3,74,43,31,17,10,2,4,1,3,75,52,29,12,10,5,9,149,393,,
